Lipid_ID	Lipid_Name	Lipid_Name_Tot	Lipid_Name_LION	Lipid_Class	FA_1	FA_2	Sat_status_FA1	Sat_status_FA2	FA_status_FA1	FA_status_FA2	Unsat_position_FA1	Unsat_position_FA2	HMDB_ID	KEGG_ID	LION_ID	cellular_component	Function	Total_Carb	Total_Unsat	Carbon_numb_FA1	Carbon_numb_FA2	Unsat_numb_FA1	Unsat_numb_FA2	PhysicoChemical	PathwaysKegg
PA.18.0.20.4.	PA(18:0_20:4)	PA(38:4)	PA(18:0/20:4)	PA	(18:0)	(20:4)	SFA	PUFA	Even	Even		omega_6			LION:0004111		"lipid-mediated signalling;membrane component"	38	4	18	20	0	4	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PA.18.0.20.5.	PA(18:0_20:5)	PA(38:5)	PA(18:0/20:5)	PA	(18:0)	(20:5)	SFA	PUFA	Even	Even		omega_3			LION:0004103		"lipid-mediated signalling;membrane component"	38	5	18	20	0	5	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;high lateral diffusion;very high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.0.22.4.	PA(18:0_22:4)	PA(40:4)	PA(18:0/22:4)	PA	(18:0)	(22:4)	SFA	PUFA	Even	Even		omega_6			LION:0004149		"lipid-mediated signalling;membrane component"	40	4	18	22	0	4	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;average lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PA.18.0.22.5.	PA(18:0_22:5)	PA(40:5)	PA(18:0/22:5)	PA	(18:0)	(22:5)	SFA	PUFA	Even	Even		omega_3			LION:0080927		"lipid-mediated signalling;membrane component"	40	5	18	22	0	5	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PA.18.0.22.6.	PA(18:0_22:6)	PA(40:6)	PA(18:0/22:6)	PA	(18:0)	(22:6)	SFA	PUFA	Even	Even		omega_3			LION:0004139		"lipid-mediated signalling;membrane component"	40	6	18	22	0	6	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;very high lateral diffusion;average bilayer thickness"	NA
PA.18.1.16.1.	PA(18:1_16:1)	PA(34:2)	PA(16:1/18:1)	PA	(18:1)	(16:1)	MUFA	MUFA	Even	Even					LION:0004070			34	2	18	16	1	1	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons;average lateral diffusion;average bilayer thickness"	NA
PA.18.1.18.1.	PA(18:1_18:1)	PA(36:2)	PA(18:1/18:1)	PA	(18:1)	(18:1)	MUFA	MUFA	Even	Even					LION:0004089		"lipid-mediated signalling;membrane component"	36	2	18	18	1	1	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons;average lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PA.18.1.18.2.	PA(18:1_18:2)	PA(36:3)	PA(18:1/18:2)	PA	(18:1)	(18:2)	MUFA	PUFA	Even	Even		omega_6			LION:0004083		"lipid-mediated signalling;membrane component"	36	3	18	18	1	2	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PA.18.1.18.3.	PA(18:1_18:3)	PA(36:4)	PA(18:1/18:3)	PA	(18:1)	(18:3)	MUFA	PUFA	Even	Even		omega_3			LION:0080895		"lipid-mediated signalling;membrane component"	36	4	18	18	1	3	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.1.20.1.	PA(18:1_20:1)	PA(38:2)	PA(18:1/20:1)	PA	(18:1)	(20:1)	MUFA	MUFA	Even	Even					LION:0004128		"lipid-mediated signalling;membrane component"	38	2	18	20	1	1	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PA.18.1.20.2.	PA(18:1_20:2)	PA(38:3)	PA(18:1/20:2)	PA	(18:1)	(20:2)	MUFA	PUFA	Even	Even					LION:0004120		"lipid-mediated signalling;membrane component"	38	3	18	20	1	2	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;average lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PA.18.1.20.3.	PA(18:1_20:3)	PA(38:4)	PA(18:1/20:3)	PA	(18:1)	(20:3)	MUFA	PUFA	Even	Even		omega_6			LION:0004112		"lipid-mediated signalling;membrane component"	38	4	18	20	1	3	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PA.18.1.20.4.	PA(18:1_20:4)	PA(38:5)	PA(18:1/20:4)	PA	(18:1)	(20:4)	MUFA	PUFA	Even	Even		omega_6			LION:0004104		"lipid-mediated signalling;membrane component"	38	5	18	20	1	4	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;high lateral diffusion;very high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.1.20.5.	PA(18:1_20:5)	PA(38:6)	PA(18:1/20:5)	PA	(18:1)	(20:5)	MUFA	PUFA	Even	Even		omega_3			LION:0080910		"lipid-mediated signalling;membrane component"	38	6	18	20	1	5	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;very high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.1.22.4.	PA(18:1_22:4)	PA(40:5)	PA(18:1/22:4)	PA	(18:1)	(22:4)	MUFA	PUFA	Even	Even		omega_6			LION:0080928		"lipid-mediated signalling;membrane component"	40	5	18	22	1	4	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PA.18.1.22.5.	PA(18:1_22:5)	PA(40:6)	PA(18:1/22:5)	PA	(18:1)	(22:5)	MUFA	PUFA	Even	Even		omega_3			LION:0004140		"lipid-mediated signalling;membrane component"	40	6	18	22	1	5	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;very high lateral diffusion;average bilayer thickness"	NA
PA.18.1.22.6.	PA(18:1_22:6)	PA(40:7)	PA(18:1/22:6)	PA	(18:1)	(22:6)	MUFA	PUFA	Even	Even		omega_3			LION:0080935		"lipid-mediated signalling;membrane component"	40	7	18	22	1	6	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;very high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.2.16.1.	PA(18:2_16:1)	PA(34:3)	PA(16:1/18:2)	PA	(18:2)	(16:1)	PUFA	MUFA	Even	Even	omega_6				LION:0080890			34	3	18	16	2	1	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.2.18.2.	PA(18:2_18:2)	PA(36:4)	PA(18:2/18:2)	PA	(18:2)	(18:2)	PUFA	PUFA	Even	Even	omega_6	omega_6			LION:0080896		"lipid-mediated signalling;membrane component"	36	4	18	18	2	2	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PA.18.2.18.3.	PA(18:2_18:3)	PA(36:5)	PA(18:2/18:3)	PA	(18:2)	(18:3)	PUFA	PUFA	Even	Even	omega_6	omega_3			LION:0080901		"lipid-mediated signalling;membrane component"	36	5	18	18	2	3	"glycerophospholipids [GP];glycerophosphates [GP10];diacylglycerophosphates [GP1001];headgroup with negative charge;negative intrinsic curvature;below average transition temperature;very low transition temperature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons;above average lateral diffusion;very high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
